Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
Docetaxel,1007,JHU-022,1240162,HNSC,aero_digestive_tract,head_and_neck,-6.231262523,.63020309374018535,.012500000000000001,.11888677347817553,-0.898608342,GDSC1
Docetaxel,1007,OSC-20,1240196,HNSC,aero_digestive_tract,head_and_neck,-5.559777106,.7259849836678427,.012500000000000001,.1011575304436871,-0.437508798,GDSC1
Docetaxel,1007,PCI-15A,1240204,HNSC,aero_digestive_tract,head_and_neck,-4.54271123,.86499843492910955,.012500000000000001,.26156810835902916,.26089596404131526,GDSC1
Docetaxel,1007,PCI-38,1240205,HNSC,aero_digestive_tract,head_and_neck,-6.847211836,.54821613188779916,.012500000000000001,.099407861570552425,-1.321572029,GDSC1
Docetaxel,1007,PCI-6A,1240206,HNSC,aero_digestive_tract,head_and_neck,-8.514487934,.28727476471483815,.012500000000000001,.12304974916969078,-2.466466959,GDSC1
Docetaxel,1007,PE-CA-PJ15,1240207,HNSC,aero_digestive_tract,head_and_neck,-5.013535876,.80389473755532803,.012500000000000001,.099658207941455274,-0.062412665,GDSC1
Docetaxel,1007,BICR10,1290724,HNSC,aero_digestive_tract,head_and_neck,-6.058326908,.66451610920007176,.012500000000000001,.071231187556650352,-0.7798559,GDSC1
Docetaxel,1007,JHU-029,1298156,HNSC,aero_digestive_tract,head_and_neck,-6.897958126,.5372384152160774,.012500000000000001,.08393654469855566,-1.356418789,GDSC1
Docetaxel,1007,KON,1298215,HNSC,aero_digestive_tract,head_and_neck,-7.687548172,.41320480988542219,.012500000000000001,.074467974389634137,-1.898619113,GDSC1
Docetaxel,1007,OSC-19,1298362,HNSC,aero_digestive_tract,head_and_neck,-5.981581696,.68084255935330784,.012500000000000001,.13151991367556748,-0.727156047,GDSC1
Docetaxel,1007,PCI-30,1298529,HNSC,aero_digestive_tract,head_and_neck,-3.862096676,.88741999878513766,.012500000000000001,.073973362473455026,.72826435782141374,GDSC1
Docetaxel,1007,PCI-4B,1298531,HNSC,aero_digestive_tract,head_and_neck,-7.874605581,.38493923915638084,.012500000000000001,.097166950808005428,-2.027068792,GDSC1
Docetaxel,1007,SAT,1299050,HNSC,aero_digestive_tract,head_and_neck,-5.562899236,.70442004838140071,.012500000000000001,.1114065109868654,-0.43965272,GDSC1
Docetaxel,1007,SCC90,1299052,HNSC,aero_digestive_tract,head_and_neck,-4.429196247,.82423249879790683,.012500000000000001,.036766474607690516,.33884509802700052,GDSC1
Docetaxel,1007,SKN-3,1299059,HNSC,aero_digestive_tract,head_and_neck,-5.89762326,.68169673496985217,.012500000000000001,.06951026789815086,-0.669502976,GDSC1
,,,,,,,,,,,,
,,,,,,,,,,,,
Methotrexate,1008,BB30-HNC,753531,HNSC,aero_digestive_tract,head_and_neck,-1.812234948,.85673545413799079,.20000000000000001,.13684774925864029,-0.773415965,GDSC1
Methotrexate,1008,BB49-HNC,753532,HNSC,aero_digestive_tract,head_and_neck,1.2232363836866094,.9731913301375883,.20000000000000001,.046018254560228178,1.0530161529946773,GDSC1
Methotrexate,1008,BHY,753535,HNSC,aero_digestive_tract,head_and_neck,.015118537994834029,.97100321600906114,.20000000000000001,.079860512598971575,.32609601609964317,GDSC1
Methotrexate,1008,Ca9-22,753538,HNSC,aero_digestive_tract,head_and_neck,-0.525244419,.9583554699084158,.20000000000000001,.15679507693673719,.00096158014003179374,GDSC1
Methotrexate,1008,CAL-33,753541,HNSC,aero_digestive_tract,head_and_neck,-0.074219595,.96522578774529211,.20000000000000001,.07144222132324668,.27234158468658953,GDSC1
Methotrexate,1008,HO-1-u-1,753561,HNSC,aero_digestive_tract,head_and_neck,-0.990657328,.93847456597588974,.20000000000000001,.13204312882387156,-0.279075684,GDSC1
Methotrexate,1008,HSC-2,753562,HNSC,aero_digestive_tract,head_and_neck,-2.115009077,.83861671929752446,.20000000000000001,.15267827343341459,-0.955594063,GDSC1
Methotrexate,1008,KOSC-2,753570,HNSC,aero_digestive_tract,head_and_neck,-0.206000566,.9429602755500972,.20000000000000001,.07277132490624974,.19304945106140536,GDSC1
Methotrexate,1008,LB771-HNC,753583,HNSC,aero_digestive_tract,head_and_neck,1.3279608726221523,.98256721008655346,.20000000000000001,.032039402447313244,1.1160284991037583,GDSC1
Methotrexate,1008,Detroit562,906837,HNSC,aero_digestive_tract,head_and_neck,.16464116876523957,.97620097735611755,.20000000000000001,.068134463896968311,.4160632420752613,GDSC1
Methotrexate,1008,FADU,906863,HNSC,aero_digestive_tract,head_and_neck,.4547777257275521,.98045097826479477,.20000000000000001,.076774175270428402,.59063735871247725,GDSC1
Methotrexate,1008,HSC-3,907061,HNSC,aero_digestive_tract,head_and_neck,.24268980702029627,.98663123443872802,.20000000000000001,.24878817733756578,.46302482534063383,GDSC1
Methotrexate,1008,HSC-4,907062,HNSC,aero_digestive_tract,head_and_neck,.67482661621847362,.96255402847235549,.20000000000000001,.066892859768739474,.72303998000449876,GDSC1
Methotrexate,1008,SAS,909708,HNSC,aero_digestive_tract,head_and_neck,-0.059949831,.95887395572468881,.20000000000000001,.12345459055608292,.2809276499699736,GDSC1
Methotrexate,1008,SCC-9,909709,HNSC,aero_digestive_tract,head_and_neck,1.0607141951120813,.96833869861543187,.20000000000000001,.024954455138295081,.95522714011950671,GDSC1
Methotrexate,1008,SCC-25,910701,HNSC,aero_digestive_tract,head_and_neck,.36630528965110065,.97172846063460305,.20000000000000001,.052555317962654301,.53740381401030002,GDSC1
Methotrexate,1008,SCC-4,910904,HNSC,aero_digestive_tract,head_and_neck,.89621781301853809,.97657777565726955,.20000000000000001,.05045970086295732,.85625026214639266,GDSC1
Methotrexate,1008,SCC-15,910911,HNSC,aero_digestive_tract,head_and_neck,-0.773350146,.90531989941286151,.20000000000000001,.1098367559083616,-0.148322738,GDSC1
Methotrexate,1008,CAL-27,910916,HNSC,aero_digestive_tract,head_and_neck,-0.011253046,.96833740752050401,.20000000000000001,.1217279960873973,.31022832944539813,GDSC1
Methotrexate,1008,DOK,910936,HNSC,aero_digestive_tract,head_and_neck,.61811354901448834,.95068813170310307,.20000000000000001,.14021596863177616,.68891593265044937,GDSC1
Methotrexate,1008,HO-1-N-1,924111,HNSC,aero_digestive_tract,head_and_neck,-0.017905226,.97432455120379591,.20000000000000001,.12680409070480211,.30622573705700584,GDSC1
Methotrexate,1008,BICR22,1240121,HNSC,aero_digestive_tract,head_and_neck,.065855213437321841,.95899303232873767,.20000000000000001,.076402430079084371,.35662409015282759,GDSC1
Methotrexate,1008,BICR78,1240122,HNSC,aero_digestive_tract,head_and_neck,.86358686195934797,.97525358417821395,.20000000000000001,.045690493147348403,.83661633694981608,GDSC1
Methotrexate,1008,JHU-011,1240161,HNSC,aero_digestive_tract,head_and_neck,-4.306945079,.51219463086145478,.20000000000000001,.07441637418652873,-2.274474025,GDSC1
Methotrexate,1008,JHU-022,1240162,HNSC,aero_digestive_tract,head_and_neck,.12247552010606241,.94779908646909483,.20000000000000001,.045104454055519029,.39069232382841923,GDSC1
Methotrexate,1008,OSC-20,1240196,HNSC,aero_digestive_tract,head_and_neck,.22457611555101603,.9595667235981955,.20000000000000001,.037617455306977084,.45212588271721449,GDSC1
Methotrexate,1008,PCI-15A,1240204,HNSC,aero_digestive_tract,head_and_neck,.88497633253806229,.9874131692157273,.20000000000000001,.027008281678000408,.84948630401191849,GDSC1
Methotrexate,1008,PCI-38,1240205,HNSC,aero_digestive_tract,head_and_neck,-2.170563502,.81467872095228189,.20000000000000001,.16999957795936999,-0.98902096,GDSC1
Methotrexate,1008,PCI-6A,1240206,HNSC,aero_digestive_tract,head_and_neck,-2.003505479,.843136806183862,.20000000000000001,.10862996273877015,-0.888502752,GDSC1
Methotrexate,1008,PE-CA-PJ15,1240207,HNSC,aero_digestive_tract,head_and_neck,.8678031025702585,.98239467381326606,.20000000000000001,.10002094348755619,.83915323367143546,GDSC1
Methotrexate,1008,BICR10,1290724,HNSC,aero_digestive_tract,head_and_neck,.93432424672002845,.98149470622310764,.20000000000000001,.023530369832460516,.87917876543905582,GDSC1
Methotrexate,1008,JHU-029,1298156,HNSC,aero_digestive_tract,head_and_neck,-0.057820537,.94407655232633281,.20000000000000001,.038187231139960261,.28220883865225849,GDSC1
Methotrexate,1008,KON,1298215,HNSC,aero_digestive_tract,head_and_neck,-3.379162901,.66118465748227773,.20000000000000001,.15229232699535114,-1.716230845,GDSC1
Methotrexate,1008,OSC-19,1298362,HNSC,aero_digestive_tract,head_and_neck,.98012415824728061,.98631336272729841,.20000000000000001,.043508706352426783,.90673640650519438,GDSC1
Methotrexate,1008,PCI-30,1298529,HNSC,aero_digestive_tract,head_and_neck,1.3614177478697458,.98017477944365794,.20000000000000001,.078248279185753125,1.1361593798963805,GDSC1
Methotrexate,1008,PCI-4B,1298531,HNSC,aero_digestive_tract,head_and_neck,-2.471102762,.78678073634359225,.20000000000000001,.10883391632522273,-1.169854345,GDSC1
Methotrexate,1008,SAT,1299050,HNSC,aero_digestive_tract,head_and_neck,-0.339060212,.91220554159509493,.20000000000000001,.11104672170538288,.11298794371264902,GDSC1
Methotrexate,1008,SCC90,1299052,HNSC,aero_digestive_tract,head_and_neck,1.8914068004251936,.97987970824455428,.20000000000000001,.033157016375966956,1.4550518753680235,GDSC1
Methotrexate,1008,SKN-3,1299059,HNSC,aero_digestive_tract,head_and_neck,-0.493394266,.93112201681940587,.20000000000000001,.06548585465134342,.020125701463941742,GDSC1
,,,,,,,,,,,,
,,,,,,,,,,,,
Paclitaxel,11,BB30-HNC,753531,HNSC,aero_digestive_tract,head_and_neck,-5.766064808,.3873427314826321,0.1024,.12784595360261097,-1.422082238,GDSC1
Paclitaxel,11,BB49-HNC,753532,HNSC,aero_digestive_tract,head_and_neck,.422329050151525,.97058582014673678,0.1024,.16044692440321276,1.7963620672782545,GDSC1
Paclitaxel,11,LB771-HNC,753583,HNSC,aero_digestive_tract,head_and_neck,-3.707233623,.69234103078396714,0.1024,.067617862227092304,-0.351330496,GDSC1
Paclitaxel,11,SCC-15,910911,HNSC,aero_digestive_tract,head_and_neck,-0.729567728,.94107039902101697,0.1024,.041534129006571739,1.1972864895187378,GDSC1
